Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F6_129189909_190308011553.mzML
P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				1.87211e+09
P0DOX7	P0DOX7				1.66904e+07
P0DOY3	P0DOY2;P0DOY3				3.34655e+08
P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				3.91762e+07
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				625951
P0DP58	P0DP58				3.08263e+07
P0DTE1	P0DTE1				2.04852e+06
P0DTE7;P0DTE8;P0DUB6	P0DTE7;P0DTE8;P0DUB6				95332.6
P10124	P10124				4.11985e+06
P10153	P10153				6.14765e+06
P10253	P10253				2.21572e+06
P10321;P10321-2	P01893;P04439;P10321;P10321-2;P04439-2				755162
P10451-3	P10451-3				7.30419e+06
P10451-5	P10451;P10451-4;P10451-5				1.74521e+08
P10451;P10451-4	P10451;P10451-4				606888
P10586;P10586-2	P10586;P23468;P10586-2;P23468-3;P23468-4;P23468-5;P23468-6;P23468-7				4.55419e+06
P10599	P10599;P10599-2				1.04521e+07
P10619;P10619-2	P10619;P10619-2				681609
P10636;P10636-2;P10636-3;P10636-4;P10636-5;P10636-6;P10636-7;P10636-8;P10636-9	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				191625
P10643	P10643				5.14916e+07
P10644;P10644-2	P10644;P10644-2				276086
P10645	P10645				1.47449e+08
P10646	P10646;P10646-2				430741
P10721;P10721-2	P10721;P10721-2				1.52771e+06
P10745	P10745				1.1637e+06
P10768	P10768				808973
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				4.38402e+09
P11021	P11021				4.38092e+06
P11047	P11047				1.50876e+06
P11117	P11117				1.59096e+06
P11142	P11142				4.50103e+06
P11226	P11226				890213
P11279	P11279;P11279-2				4.29126e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.80125e+07
P11597	P11597;P11597-2				704604
P11717	P11717				9.3129e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				303975
P12109	P12109				4.44562e+07
P12110	P12110;P12110-2;P12110-3				2.7939e+06
P12111	P12111;P12111-2;P12111-4				1.50239e+07
P12259	P12259				1.70826e+07
P12277	P12277				670044
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				7.92748e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				3.28369e+06
P12821;P12821-2;P12821-3;P12821-4	P12821;P12821-3;P12821-2;P12821-4				466839
P12830;P12830-2	P12830;P12830-2				1.35896e+06
P12955	P12955;P12955-2;P12955-3				1.551e+06
P13284	P13284				2.13073e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				1.57933e+07
P13489	P13489				203584
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				1.98719e+06
P13521	P13521				3.04985e+07
P13591	P13591;P13591-1;P13591-3;P13591-4;P13591-5;P13591-6				5.98346e+07
P13591-3	P13591-1;P13591-3;P13591-4				2.41419e+07
P13598	P13598				2.86408e+06
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				8.47916e+06
P13645	P13645				1.75402e+06
P13667	P13667				446480
P13671	P13671				2.72779e+07
P13693	P13693;P13693-2;Q56UQ5				313376
P13796	P13796				2.44099e+06
P13987;P13987-2	P13987;P13987-2				3.48751e+07
P14136;P14136-2;P14136-3	P14136;P14136-3;P14136-2				633408
P14138;P14138-2	P14138;P14138-2;P14138-3				460236
P14151;P14151-2	P14151;P14151-2				1.19376e+06
P14174	P14174				1.13796e+07
P14207	P14207				2.81359e+06
