Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/All_without_random_20/All_Raw/20190210_QX1_PhGe_SA_EASY12-10_Majken_B3_CSF_545-14.mzML
P09455	P09455;P09455-2;P09455-3				332942
P09486	P09486				5.69867e+07
P09488	P09488				102776
P09603	P09603				4.11071e+07
P09619	P09619;P09619-2				5.79203e+06
P09622;P09622-3	P09622;P09622-2;P09622-3				3.3075e+06
P09668	P09668				7.66839e+06
P09871	P09871				8.51964e+07
P09936	P09936				4.04317e+06
P09958	P09958				1.32631e+06
P09960;P09960-4	P09960;P09960-2;P09960-3;P09960-4				832637
P09972	P09972				1.49667e+07
P0C0L4;P0C0L4-2	P0C0L4;P0C0L4-2				2.56914e+06
P0C0L5	P0C0L4;P0C0L5;P0C0L4-2				4.49347e+08
P0C6S8	P0C6S8				1.85753e+06
P0CG47;P0CG48	P0CG47;P0CG48;P62979;P62987				7.0578e+07
P0DJI8;P0DJI9	P0DJI8;P0DJI9				895755
P0DMQ5	P0DMQ5				1.94096e+07
P0DMV8;P0DMV8-2;P0DMV9	P0DMV8;P0DMV9;P0DMV8-2				2.88814e+06
P0DOX2	P01876;P01877;P01876-1;P01877-1;P0DOX2				1.04954e+09
P0DOX3	P0DOX3				2.05536e+07
P0DOX5	P0DOX5				5.61286e+09
P0DOX7	P01834;P0DOX7				6.09551e+07
P0DOX8	B9A064;P0DOX8				3.90221e+08
P0DOY3	P0DOY2;P0DOY3				1.44072e+09
P0DP23;P0DP24;P0DP25	P0DP23;P0DP24;P0DP25;P27482				1.01741e+06
P0DP58	P0DP58				1.24682e+08
P0DTE1	P0DTE1				2.57643e+06
P10124	P10124				4.48824e+06
P10153	P10153				1.28668e+07
P10253	P10253				4.83323e+06
P10321	P10321;P10321-2				5.02788e+06
P10451-3	P10451-3				4.50121e+07
P10451-5	P10451;P10451-4;P10451-5				4.9909e+08
P10451;P10451-4	P10451;P10451-4				2.83775e+06
P10586;P10586-2	P10586;P10586-2				1.00887e+07
P10599	P10599;P10599-2				1.67175e+07
P10619;P10619-2	P10619;P10619-2				1.02717e+06
P10636-2;P10636-6	P10636;P10636-8;P10636-6;P10636-2;P10636-3;P10636-4;P10636-5;P10636-7;P10636-9				1.23011e+06
P10643	P10643				5.37387e+07
P10644	P10644;P10644-2				759591
P10645	P10645				2.88568e+08
P10721;P10721-2	P10721;P10721-2				3.00102e+06
P10745	P10745				508283
P10768	P10768				1.10871e+06
P10909-6	P10909;P10909-4;P10909-6;P10909-2;P10909-3;P10909-5				2.63013e+09
P11021	P11021				1.30493e+07
P11047	P11047				1.57206e+07
P11117	P11117				2.51406e+06
P11137;P11137-3	P11137;P11137-3				155807
P11142	P11142				8.86741e+06
P11215;P11215-2	P11215;P11215-2				207627
P11226	P11226				1.89196e+06
P11279	P11279;P11279-2				6.87283e+06
P11362-16	P11362;P11362-10;P11362-11;P11362-16;P11362-2;P11362-20;P11362-3;P11362-4;P11362-8;P11362-9				3.38343e+06
P11362-21;P11362-7	P11362;P11362-10;P11362-11;P11362-12;P11362-13;P11362-14;P11362-16;P11362-18;P11362-19;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7;P11362-8;P11362-9				1.58616e+07
P11464-4	P11464-4				9.06696e+06
P11597;P11597-2	P11597;P11597-2				2.2018e+06
P11717	P11717				1.52652e+06
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				246706
P12109	P12109				2.554e+07
P12110	P12110;P12110-2;P12110-3				2.48049e+06
P12111	P12111;P12111-2;P12111-5				297665
P12111-4	P12111;P12111-2;P12111-4				1.10959e+07
P12259	P12259				1.28936e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.3148e+06
P12273	P12273				567348
P12277	P12277				1.79423e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				386950
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				5.26251e+06
P12724	P12724				122867
P12821;P12821-2	P12821;P12821-2				935460
P12830;P12830-2	P12830;P12830-2				2.1484e+06
P12955	P12955;P12955-3				2.1746e+06
P13385	P13385;P51864				1.88547e+06
