Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_D12_168744796_repeat2.mzML
P12107;P12107-2;P12107-3;P12107-4	P12107;P12107-2;P12107-3;P12107-4				466696
P12109	P12109				3.78458e+07
P12110	P12110;P12110-2;P12110-3				3.39424e+06
P12111	P12111;P12111-2;P12111-4				1.7064e+07
P12111-4	P12111-4				753540
P12259	P12259				1.73289e+07
P12272;P12272-2;P12272-3	P12272;P12272-2;P12272-3				1.23462e+06
P12277	P12277				1.61427e+06
P12314;Q92637;Q92637-3	P12314;Q92637;Q92637-3				4.65878e+06
P12318;P12318-2	P12318;P31994;P31995;P12318-2;P31994-2;P31994-3;P31994-4;P31994-5;P31995-2;P31995-3;P31995-4				6.32396e+06
P12821;P12821-2	P12821;P12821-3;P12821-2;P12821-4				790038
P12830;P12830-2	P12830;P12830-2				2.71008e+06
P12955;P12955-2	P12955;P12955-2;P12955-3				2.95428e+06
P13284	P13284				3.98192e+06
P13473;P13473-2;P13473-3	P13473;P13473-2;P13473-3				5.6542e+07
P13489	P13489				685567
P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6	P13497;P13497-2;P13497-3;P13497-4;P13497-5;P13497-6				2.00038e+06
P13521	P13521				9.34039e+07
