Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_F12_190100162.mzML
P13591-3	P13591-1;P13591-3;P13591-4				5.50333e+07
P13598	P13598				1.35344e+07
P13611;P13611-5	P13611;P13611-2;P13611-3;P13611-4;P13611-5				4.3476e+07
P13637;P13637-2;P13637-3	P13637;P13637-2;P13637-3				2.38516e+06
P13645	P13645				1.33612e+07
P13647	P13647				1.86596e+06
P13667	P13667				2.03507e+06
P13671	P13671				1.07184e+08
P13693	P13693				555480
P13796	P13796				7.24906e+06
P13797;P13797-2;P13797-3	P13797;P13797-2;P13797-3				1.57159e+06
P13987;P13987-2	P13987;P13987-2				1.00429e+08
P14136	P14136				4.52771e+06
P14138;P14138-2;P14138-3	P14138;P14138-2;P14138-3				4.55773e+06
P14151;P14151-2	P14151;P14151-2				9.59064e+06
P14174	P14174				1.24869e+07
P14209;P14209-3	P14209;P14209-3				3.32825e+06
P14314-2	P14314;P14314-2				1.19945e+07
P14384	P14384				2.87658e+06
P14415	P14415				8.46924e+06
P14543	P14543;P14543-2				4.14802e+07
P14618-2	P14618;P14618-2;P14618-3				7.79801e+07
P14618;P14618-3	P14618;P14618-3				879446
P14621	P14621				2.53604e+06
P14625	P14625				2.52942e+07
P14778	P14778				173811
P15086	P15085;P15086				2.32877e+06
P15090	P15090				4.24434e+06
P15121	P15121				2.26514e+06
P15144	P15144				5.06761e+06
P15151;P15151-2;P15151-3;P15151-4	P15151;P15151-2;P15151-3;P15151-4				4.52538e+07
P15169	P15169				1.99709e+07
P15291;P15291-2	P15291;P15291-2				1.55254e+07
P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9	P15502;P15502-1;P15502-10;P15502-12;P15502-13;P15502-2;P15502-4;P15502-5;P15502-6;P15502-7;P15502-9				1.65473e+06
P15531;P15531-2	P15531;P15531-2				960494
P15586;P15586-2	P15586;P15586-2				1.1307e+06
P16035	P16035				1.19974e+08
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9				3.64275e+08
P16083	P16083				583941
P16112;P16112-2	P16112;P16112-2;P16112-3				2.6185e+06
P16152	P16152				5.4252e+06
P16234;P16234-2;P16234-3	P16234;P16234-2;P16234-3				440904
P16278;P16278-3	P16278;P16278-3				790896
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3				6.7795e+06
P16870;P16870-2	P16870;P16870-2				9.16938e+07
P16930	P16930				1.80574e+06
